,id,review,class,user,date_review,rating
164,409,Get it working!	This game hasnt worked on my phone for months now.,RT,sspUYyOCLS,2020-01-26,1
165,408,Still work to do please change it.........	Not impressed needs a lot of work ........,RT,XUCrByhnwt,2020-01-15,1
166,407,Poor	Dont care for it,RT,bpZBWGSGXv,2020-01-14,1
167,406,"Doesnt work	Teamspeaks preloaded channel works, but app crashes upon connecting to any other server. Too bad, couldve been useful.",RT,TFRLzydEwD,2020-01-13,1
168,405,Too lag	Too many ads..make my hp lag,RT,xLTORQooux,2020-01-22,1
169,404,Poor in comparison with Yahoo! and Outlook	Poor,RT,IhPloDCSPy,2020-01-03,1
170,403,Nice,RT,IfEsnFVwAW,2020-01-24,1
171,402,"Bad	I got this and it willnot install on my cell and now if willnot refund me very uncool ...
",RT,RCRdUJdvLH,2020-01-11,1
172,401,"Not free
",RT,SiPIoiaYoO,2020-01-13,1
173,400,"Lousy	This print tool is not worth your money!:-(
",RT,noDsQCxhRI,2020-01-25,1
174,399,Hk$7.7 only	So cheap!!!!,RT,HHnUTsjQaF,2020-01-11,1
175,398,I have already paid	I paid for the game now they want more money for the whole experience.,RT,noxgLXKntM,2020-01-14,1
176,397,I,RT,yyhQiVYnkG,2020-01-19,1
177,396,Awsis	Very nice app,RT,aZKWcgjVrJ,2020-01-09,1
178,395,Rubbish,RT,dWClbmElUe,2020-01-03,1
179,394,Fix it	What has happen to the weekly levels,RT,OHjMNoVbwm,2020-01-05,1
180,393,Good	Good,RT,xfIiYAZzWB,2020-01-01,1
181,392,Upside down	HTC one. Yes upside down,RT,AanRIyBDDA,2020-01-07,1
182,391,"Terrible
",RT,zRhAXTOnFI,2020-01-03,1
183,390,"Seriously needed permissions?? I think not!!	Why in the world would I give anyone or application the right to make phone calls through my phone, edit my text messages and send them, take video and pictures?? This is sadly getting worse with each update and this is supposed to be a security program??? I was pleased at first with this app but have no respect for it or the idiots coming up with these updates. This needs to stop!!! Next you will need to access my credit report. Heres an idea, DELETED!!!!!!
",RT,VMfYUQEpox,2020-01-26,1
184,1573,Download this app if you want to get spied on!,RT,hKwmiidEkD,2020-01-28,1
185,388,summer	ok,RT,tbRHvWyPqh,2020-01-21,1
186,1579,How do I get MCPE maps and mods? Without iexplorer or any other fake website to get your money,RT,sckLyyzseL,2020-01-20,1
187,3502,"Waited for this update, then we get this? EverNote is no longer for taking text notes It is now obvious to me, and I have been in denial for over a year 

There is no font control, editing is random and buggy, slow as molasses, and unreliable-- when you take time to write a paragraph, you want 100% confidence EverNote will not crash midway, or you get Synchronization Fail and thus lose your work 

Note sorting and text-friendly organization (ie, lists) have been thrown out the window for a shiny interface and lots of icons and flashy graphics I cant write with the confidence that EverNote will not crash, but HEY, I can take a picture of my pancakes and keep it for posterity Hey, EverFail, I quit I am canceling my membership today 

When you get serious about EverNote as a tool for work, send me an email Actually, dont bother",UE,YtJviDBWEj,2020-01-26,1
188,2871,Lame	Screen goes black when focusing. Lag. Long initialization. Please fix some.,FR,XmoPSfJCjQ,2020-01-04,1
189,2872,Galax s4	Cant search for friends online,FR,EJBexOewlv,2020-01-15,1
190,2873,"Doesnt work	Teamspeaks preloaded channel works, but app crashes upon connecting to any other server. Too bad, couldve been useful.",FR,PsWGtTocYo,2020-01-23,1
191,2874,SO DUMB.	I paid for this game. Tried to download it and it wont let me...I also cant get a refund! FIX THIS!!,FR,XELLvkCgzL,2020-01-11,1
192,2875,"update kept crashing	What was a barely usable programme to begin with, kept crashing after I updated. So I have now Uninstalled it.",FR,CLiZxPLsjc,2020-01-20,1
193,2876,Didnt work	Ive been trying to download this game for a week and it will not load at all disappointed because it looks like a great game,FR,hbAUVmGUbg,2020-01-19,1
194,2877,Badd	The New Updated One Sucks . It Dosent Even Save THE picturess.,FR,yQNIwvHHsY,2020-01-17,1
195,2878,"Shocking	Played this on a iPad and it was quality. Download it on my Xperia z tablet and the game is upside down. It is impossible to play and gone past the refund stage, no worth risking losing 2.99 in my opinion",FR,CBImJwxIKf,2020-01-02,1
196,2087,Whatsapp	Whatsapp,RT,GYkCJXylEn,2020-01-29,1
197,2879,Please	It wont let me sign out plz fix plz I have a rca 7inch tablet,FR,hKjoJByQMP,2020-01-03,1
198,1649,"Youve got to be kidding!  Im an Evernote premium user, but NEVER update my iOS on the first go round  If I had known, I would not have updated Evernote?  Crap - I use EN for everything!",RT,oqkYtaTNtl,2020-01-19,1
199,3559,When you search for something and they dont have it in their database the only option you have is to add the place or completely close out and get back in it to go back to the search bar,UE,KlfwEafEsK,2020-01-23,1
200,1645,"Evernote is no longer usable to me because I have not jumped on the iOS7 bandwagon I never adopt a new OS until the kinks have been wrung out Now I have lost the use of Evernote?and I used to use it a lot Bad call! 

Now I will be looking for something else to use, and will let my Premium subscription expire",RT,vrDzvwwfCD,2020-01-17,1
201,1639,Horrible,RT,dRIKNPRtjp,2020-01-28,1
202,1638,"But not anymore  iOS 7 seems to be incompatible  Too bad, so sad uninstall",RT,klLQycuPkC,2020-01-22,1
203,1636,Hard to use takes up big chunks of the screen trying to sell me crap,RT,gjlmLBkQXw,2020-01-07,1
204,1635,"I am so disappointed to see the turn that the ios app has taken Theres so much to dislike about this craptastic abomination that Im not even going to try 
Im a long time premium user and am seriously considering other options",RT,vsjCOLrekw,2020-01-27,1
205,1634,this used to be a good appproduct important notes i took are gone! cant recommend until they fix these major bugs!!!,RT,RkvhpDxwGf,2020-01-12,1
206,1631,Is the badest UI i have ever seen Is very hard to use and no nice visual and no good to look I dont like at all Whats happen Evernote???,RT,OgyvYFmNrZ,2020-01-22,1
207,1629,Update has bad UI and doesnt support all the 3GS iPhones that are still on contracts Delete and use apple notes instead,RT,PWSAdYNndF,2020-01-11,1
208,1624,Wait for the bugs to get fixed Better yet Look for an alternative app,RT,EYVSwjYpzp,2020-01-09,1
209,3508,"We arrived at dollar with a 2 pm reservation plus the rapid service I signed up for last week Its now been over an hour in line The placed is mobed with hundreds of customers in line yet very very few counters open Its about 40% running There is no where to sit and crying babies and disappointed families in every corner Food is on the floor and the place is complete disarray I will never rent of the dump again I would rather walk Actually if I had walked to Pasadena I would be almost there Plus the staff are rude and ignorant No compassion for the customers standing in this never ending line rather than be with their families for Xmas My daughter and I flew in from New Jersey to visit my mom She has a whole dinner planned tonight Unfortunately we will be here at dollar waiting for our pre reserved rental car Rush hour starts in 30 minutes, that will end any chance of seeing my family tonight Shame on dollar for not properly staffing their rental car center during the important holiday season",UE,zWxbOTvLXh,2020-01-04,1
210,3504,"$50 bucks a year to use this? iCloud is FREE Why do we have to pay so much money to get access?

Is there a rule in our iTunes account that we have to like whatever junk they tell us to like?",UE,YbXhmRLcwm,2020-01-29,1
211,1592,I have no idea how to get drop box files to sync with the iPhone or iPad,RT,qRjchyACUz,2020-01-09,1
212,3014,"The inverted colors of the icon induce retinal after images, and in-app, the whiteout is hard on the eyes The experience on an iPad Air is one of huge expanses of white or badly contrasting off-whitelight blue and stencil-thin pale icons battling the brightness of it all The spartan look works fine on an iPhone, where there is proportionately less white assaulting the eye with the iPad, however, I keep trying to reduce the brightness of the display, but that only further impacts contrast and legibility 
Also why is it not possible to change names of files or folders??",FR,QnyvKFBGYa,2020-01-12,1
213,1858,"I have tried to get information on TA and all I see is this statement that the review has been removed What gives? At this rate, TA is of no use to me",RT,RfInflCeNN,2020-01-18,1
214,145,Since the last update the app keeps crashing I need my notes! Please help,PD,atInRrtGSw,2020-01-15,1
215,85,"Updated and lost all my notes Great work guys Do all your fans a favor - fire all your current programmers, offer the 2011 version as an update, and then call it a day",PD,ddWlHlFIjt,2020-01-25,1
216,65,Doesnt work for texting. You have to update ap or give instructions how it works for text. Just one star for trying. Im a texting person. But this ap doesnt do that.,PD,vMVSUwXbqS,2020-01-25,1
217,3076,This update would be a step up if you could actually see PDFs with it,FR,BzYJDMuDTm,2020-01-08,1
218,3052,Still landscape only  So weird  Every other app has the ability to go either direction  Too bad,FR,mDxFwOcTPX,2020-01-11,1
219,1013,update done for August and not working.  Why,RT,BOSjRbXJud,2020-01-09,1
220,3080,"The new update loads slower, closes out on me when i press BACK from viewing photos, this update has glitches I dont like the search method and I wish you guys would make it easier to find RESORTS hotels similar to the ones you previously looked at like if I viewed a few months  ago a 5 star resort with a lazy river it show me similar resorts, I would like to stay at in another place (state,country)",FR,PyFdNUfnCI,2020-01-04,1
221,154,"I just tested this app out so that I could view Horrible Bosses as an UltraViolet Digital Copy, and I noticed that the movie was hard to see in some places because of what looked like really bad blurry areas right after the logos. This happened throughout the movie. This never happened to me with the regular digital copies that were compatible with iTunes. I could see everything clearly when I was using the regular digital copies. I think that if I have to buy these combo packs with UltraViolet Digital Copy, I will never use this app again. Ill stick to the UltraViolet/Flixster cloud because there it wasnt blurry at all. On top of this, since the update ALL the UltraViolet movies are buffering and skipping. This never happened with my last update. Please fix.",PD,rYIEmdrKiS,2020-01-02,1
